9.061500000000000000e+04,8.750524141239949927e+00
9.061600000000000000e+04,9.508184133186471598e+00
9.061700000000000000e+04,1.009424124099883002e+01
9.061800000000000000e+04,9.872721741613421642e+00
9.061900000000000000e+04,7.511745094238882814e+00
9.062000000000000000e+04,9.313803926904686392e+00
9.062100000000000000e+04,1.209602391377968011e+01
9.062200000000000000e+04,6.125899245003445515e+00
9.062300000000000000e+04,7.857599892123796614e+00
9.062400000000000000e+04,1.090581082146533021e+01
9.062500000000000000e+04,1.142266676940128534e+01
9.062600000000000000e+04,6.138217109153233153e+00
9.062700000000000000e+04,1.011483397061106260e+01
9.062800000000000000e+04,1.245331550756528749e+01
9.062900000000000000e+04,7.471471323519726759e+00
9.063000000000000000e+04,7.385858660469619252e+00
9.063100000000000000e+04,1.210644518355695354e+01
9.063200000000000000e+04,5.609724276854661795e+00
9.063300000000000000e+04,1.090963565076043551e+01
9.063400000000000000e+04,1.029181161673217915e+01
9.063500000000000000e+04,5.782899622628372427e+00
9.063600000000000000e+04,7.168519954302570163e+00
9.063700000000000000e+04,9.399119250941883053e+00
9.063800000000000000e+04,8.425641184821429874e+00
9.063900000000000000e+04,9.689496985434788101e+00
9.064000000000000000e+04,1.056891046168385095e+01
9.064100000000000000e+04,8.169036393338810598e+00
9.064200000000000000e+04,1.009346925974247355e+01
9.064300000000000000e+04,5.694010312247261396e+00
9.064400000000000000e+04,1.064536563144462455e+01
9.064500000000000000e+04,9.048595906382132625e+00
9.064600000000000000e+04,9.000106672869090829e+00
9.064700000000000000e+04,1.102631197530515195e+01
9.064800000000000000e+04,1.274165102340690581e+01
9.064900000000000000e+04,1.270765284021342723e+01
9.065000000000000000e+04,1.049836928616987741e+01
9.065100000000000000e+04,9.239580269334570772e+00
9.065200000000000000e+04,8.656106297878984890e+00
9.065300000000000000e+04,1.231318345414696580e+01
9.065400000000000000e+04,6.194045850247828611e+00
9.065500000000000000e+04,8.114737987387840690e+00
9.065600000000000000e+04,9.785002562000952864e+00
9.065700000000000000e+04,8.135741035235003693e+00
9.065800000000000000e+04,6.544505979909777338e+00
9.065900000000000000e+04,9.458709508116911024e+00
9.066000000000000000e+04,7.167766477181899631e+00
9.066100000000000000e+04,7.982592865124138015e+00
9.066200000000000000e+04,7.176420692922015121e+00
9.066300000000000000e+04,1.014980821086283314e+01
9.066400000000000000e+04,7.667343690678622536e+00
9.066500000000000000e+04,1.306190552698730123e+01
9.066600000000000000e+04,8.646430957271572737e+00
9.066700000000000000e+04,5.459856375885530966e+00
9.066800000000000000e+04,9.778790773954819215e+00
9.066900000000000000e+04,9.202233070122558090e+00
9.067000000000000000e+04,9.476465435451475017e+00
9.067100000000000000e+04,1.038013704613761590e+01
9.067200000000000000e+04,8.322539923255224181e+00
9.067300000000000000e+04,1.270752281114040194e+01
9.067400000000000000e+04,7.522773566255684052e+00
9.067500000000000000e+04,5.400411823037632786e+00
9.067600000000000000e+04,1.116226062164091459e+01
9.067700000000000000e+04,1.030494620066926537e+01
9.067800000000000000e+04,4.686821178512371233e+00
9.067900000000000000e+04,9.023742175831792167e+00
9.068000000000000000e+04,9.594036482942403410e+00
9.068100000000000000e+04,9.771862333669981027e+00
9.068200000000000000e+04,1.287904598609887330e+01
9.068300000000000000e+04,9.358670881844275868e+00
9.068400000000000000e+04,1.161404938141882681e+01
9.068500000000000000e+04,1.023225437702019569e+01
9.068600000000000000e+04,6.925353373827705994e+00
9.068700000000000000e+04,1.050915314033611025e+01
9.068800000000000000e+04,9.001961128126534817e+00
9.068900000000000000e+04,1.021382312795995517e+01
9.069000000000000000e+04,1.908782154655242635e+01
9.069100000000000000e+04,8.031595015650045966e+00
9.069200000000000000e+04,1.093463544447563862e+01
9.069300000000000000e+04,1.101692586087372128e+01
9.069400000000000000e+04,8.921132045719236459e+00
9.069500000000000000e+04,8.553025019154841146e+00
9.069600000000000000e+04,9.587765762988837537e+00
9.069700000000000000e+04,7.212565432257711961e+00
9.069800000000000000e+04,9.777182675059600925e+00
9.069900000000000000e+04,5.185058163916751894e+00
9.070000000000000000e+04,1.042471796013634489e+01
9.070100000000000000e+04,1.039864277375070500e+01
9.070200000000000000e+04,9.931766164932945173e+00
9.070300000000000000e+04,1.187069707789092199e+01
9.070400000000000000e+04,5.054394154231159675e+00
9.070500000000000000e+04,1.124660932434264460e+01
9.070600000000000000e+04,1.121757662379661724e+01
9.070700000000000000e+04,5.932436893963878077e+00
9.070800000000000000e+04,8.494147835282664261e+00
9.070900000000000000e+04,9.208720096466130656e+00
9.071000000000000000e+04,9.646269427869217594e+00
9.071100000000000000e+04,8.905839013458681563e+00
9.071200000000000000e+04,8.856365110055572032e+00
9.071300000000000000e+04,1.432371134934629175e+01
9.071400000000000000e+04,7.050012250946756431e+00
9.071500000000000000e+04,8.370989084866948815e+00
9.071600000000000000e+04,6.849459349675113273e+00
9.071700000000000000e+04,9.331216542363222288e+00
9.071800000000000000e+04,4.358615309124708403e+00
9.071900000000000000e+04,5.489134188534556813e+00
9.072000000000000000e+04,1.048249050434932883e+01
9.072100000000000000e+04,9.171295073342871973e+00
9.072200000000000000e+04,9.070474468742972363e+00
9.072300000000000000e+04,7.860537859453615717e+00
9.072400000000000000e+04,1.014027120540278482e+01
9.072500000000000000e+04,6.502984659826168468e+00
9.072600000000000000e+04,7.798191857512764003e+00
9.072700000000000000e+04,8.606361768264878975e+00
9.072800000000000000e+04,9.767495787703460053e+00
9.072900000000000000e+04,1.057344781714780346e+01
9.073000000000000000e+04,1.011433985094792121e+01
9.073100000000000000e+04,5.524473280976215150e+00
9.073200000000000000e+04,8.000349733141572273e+00
9.073300000000000000e+04,1.087734024528340626e+01
9.073400000000000000e+04,7.978931444247050031e+00
9.073500000000000000e+04,7.830040008568067478e+00
9.073600000000000000e+04,7.555809366262668192e+00
9.073700000000000000e+04,5.685351083987509213e+00
9.073800000000000000e+04,6.955849062373156144e+00
9.073900000000000000e+04,1.444895055110873727e+01
9.074000000000000000e+04,1.035875534974620926e+01
9.074100000000000000e+04,5.408624234165406719e+00
9.074200000000000000e+04,8.698117416733499141e+00
9.074300000000000000e+04,1.204250964104078925e+01
9.074400000000000000e+04,7.135250194208066610e+00
9.074500000000000000e+04,7.800488593614139710e+00
9.074600000000000000e+04,8.088960853281804475e+00
9.074700000000000000e+04,4.066457959074668338e+00
9.074800000000000000e+04,1.233054858710634960e+01
9.074900000000000000e+04,9.264024047053645461e+00
9.075000000000000000e+04,4.002069993356835553e+00
9.075100000000000000e+04,7.068344507780208730e+00
9.075200000000000000e+04,8.422792700614362360e+00
9.075300000000000000e+04,7.645858486296017276e+00
9.075400000000000000e+04,8.659528328885549797e+00
9.075500000000000000e+04,8.815912748204183913e+00
9.075600000000000000e+04,8.023056632742083139e+00
9.075700000000000000e+04,1.128361371431159554e+01
9.075800000000000000e+04,8.329471321195207167e+00
9.075900000000000000e+04,7.569852465122085761e+00
9.076000000000000000e+04,7.925200934958972709e+00
9.076100000000000000e+04,9.602085118307240208e+00
9.076200000000000000e+04,9.071131677169219643e+00
9.076300000000000000e+04,7.560654879729090005e+00
9.076400000000000000e+04,1.270436273502216018e+01
9.076500000000000000e+04,1.205464475392784252e+01
9.076600000000000000e+04,7.374444246851725282e+00
9.076700000000000000e+04,1.359858179506050746e+01
9.076800000000000000e+04,1.283245570996373885e+01
9.076900000000000000e+04,6.024268226124128489e+00
9.077000000000000000e+04,1.128226621858974887e+01
9.077100000000000000e+04,1.015915933319821818e+01
9.077200000000000000e+04,5.561237448160747832e+00
9.077300000000000000e+04,7.710847989324535412e+00
9.077400000000000000e+04,7.367416212931412467e+00
9.077500000000000000e+04,9.570986237561061927e+00
9.077600000000000000e+04,7.424066967161943253e+00
9.077700000000000000e+04,1.068040010092659742e+01
9.077800000000000000e+04,1.034851806081406522e+01
9.077900000000000000e+04,9.920643731483561822e+00
9.078000000000000000e+04,1.074411890092411781e+01
9.078100000000000000e+04,1.034415799895821841e+01
9.078200000000000000e+04,7.797141805876951715e+00
9.078300000000000000e+04,1.082717144179701307e+01
9.078400000000000000e+04,6.747621633514896189e+00
9.078500000000000000e+04,8.173985546738130381e+00
9.078600000000000000e+04,5.944117367441853261e+00
9.078700000000000000e+04,8.574667594945930560e+00
9.078800000000000000e+04,3.868710437420389781e+00
9.078900000000000000e+04,1.056668278254094417e+01
9.079000000000000000e+04,8.774520745746615447e+00
9.079100000000000000e+04,6.592573273459805705e+00
9.079200000000000000e+04,6.615390547457998593e+00
9.079300000000000000e+04,6.614856324166849433e+00
9.079400000000000000e+04,5.692045646394056746e+00
9.079500000000000000e+04,1.109969109002750898e+01
9.079600000000000000e+04,1.074412712898782019e+01
9.079700000000000000e+04,1.028487775825484718e+01
9.079800000000000000e+04,1.112571901727545942e+01
9.079900000000000000e+04,7.654167202732417685e+00
9.080000000000000000e+04,1.469356045509854347e+01
9.080100000000000000e+04,1.054517604845622358e+01
9.080200000000000000e+04,6.870119658797973372e+00
9.080300000000000000e+04,1.073767631805887923e+01
9.080400000000000000e+04,1.662727695261872185e+01
9.080500000000000000e+04,1.010603241246880657e+01
9.080600000000000000e+04,8.777845121975463627e+00
9.080700000000000000e+04,9.521331243625539287e+00
9.080800000000000000e+04,9.634316167846938228e+00
9.080900000000000000e+04,1.215690348145652422e+01
9.081000000000000000e+04,9.176959997636618738e+00
9.081100000000000000e+04,9.190892350074701511e+00
9.081200000000000000e+04,5.872801607627176068e+00
9.081300000000000000e+04,9.866512818771765225e+00
9.081400000000000000e+04,7.296001305105946244e+00
9.081500000000000000e+04,7.662579066341703715e+00
9.081600000000000000e+04,5.424756063460739242e+00
9.081700000000000000e+04,1.027801159282073229e+01
9.081800000000000000e+04,9.002137881243157835e+00
9.081900000000000000e+04,7.068357347069596841e+00
9.082000000000000000e+04,6.870381394534941677e+00
9.082100000000000000e+04,9.185000176425063501e+00
9.082200000000000000e+04,6.935556328482237021e+00
9.082300000000000000e+04,5.412755622810738743e+00
9.082400000000000000e+04,1.224424288766875790e+01
9.082500000000000000e+04,8.032403076072622383e+00
9.082600000000000000e+04,5.457602268842363102e+00
9.082700000000000000e+04,4.184775952884631778e+00
9.082800000000000000e+04,1.033436384249637996e+01
9.082900000000000000e+04,1.147648760940759338e+01
